I1031 11:41:33.043541       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 11:41:33.045399       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-2 in PetSet mgc successful"
E1031 11:41:33.052969       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-2\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:41:33.063649       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 11:41:33.065860       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-2 in PetSet mgc successful"
E1031 11:41:33.072626       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-2\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:41:33.157441       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 11:41:33.159934       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-2 in PetSet mgc successful"
E1031 11:41:33.167644       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-2\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:41:33.330897       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 11:41:33.332976       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-2 in PetSet mgc successful"
E1031 11:41:33.339347       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-2\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:41:33.662845       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 11:41:33.665816       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-2 in PetSet mgc successful"
E1031 11:41:33.672073       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-2\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:41:33.829060       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 11:41:33.833252       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Warning" reason="FailedDelete" message="delete Pod mgc-2 in PetSet mgc failed error: pods \"mgc-2\" not found"
W1031 11:41:33.843747       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:41:33.843815       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
E1031 11:41:33.844240       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: pods \"mgc-2\" not found" logger="UnhandledError"
I1031 11:41:33.864233       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulCreate" message="create Pod mgc-2 in PetSet mgc successful"
W1031 11:41:33.874089       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:41:33.874102       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:41:33.886714       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:41:33.886725       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:41:33.906053       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:41:33.906064       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:41:33.913930       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:41:33.913937       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:41:33.936257       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:41:33.936266       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:41:50.285057       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:41:50.285071       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:41:52.803283       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:41:52.803299       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:41:52.819509       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:41:52.819524       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:41:52.842891       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:41:52.842906       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
I1031 11:42:08.023544       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:42:08.028874       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
W1031 11:42:08.055711       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:42:08.055722       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
E1031 11:42:08.056053       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:42:08.058755       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:42:08.060988       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:42:08.140463       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:42:08.143596       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:42:08.145332       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:42:08.151535       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:42:08.154405       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:42:08.155981       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:42:08.161712       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:42:08.174924       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:42:08.176547       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:42:08.182271       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:42:08.267065       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:42:08.268774       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:42:08.275066       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:42:08.439346       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:42:08.442172       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:42:08.449823       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:42:08.774095       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:42:08.775906       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:42:08.781176       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:42:08.915974       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:42:08.918616       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Warning" reason="FailedDelete" message="delete Pod mgc-1 in PetSet mgc failed error: pods \"mgc-1\" not found"
W1031 11:42:08.924383       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:42:08.924391       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
E1031 11:42:08.924788       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: pods \"mgc-1\" not found" logger="UnhandledError"
I1031 11:42:08.932364       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulCreate" message="create Pod mgc-1 in PetSet mgc successful"
W1031 11:42:08.940679       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:42:08.940691       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:42:08.948937       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:42:08.949013       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:42:08.968044       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:42:08.968056       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:42:08.975187       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:42:08.975199       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:42:08.992372       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:42:08.992390       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:42:24.379554       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:42:24.379569       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:59:28.486652       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:59:28.486668       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
I1031 11:59:43.813418       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:59:43.821205       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
W1031 11:59:43.838327       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:59:43.838339       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
E1031 11:59:43.838741       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:59:43.841894       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:59:43.843766       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:59:43.931312       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:59:43.935149       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:59:43.936368       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:59:43.941152       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:59:43.944565       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:59:43.946287       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:59:43.951364       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:59:43.995326       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:59:43.997589       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:59:44.002999       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:59:44.087339       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:59:44.089685       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-1 in PetSet mgc successful"
E1031 11:59:44.095739       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-1\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 11:59:44.102818       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-1"
I1031 11:59:44.107792       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Warning" reason="FailedDelete" message="delete Pod mgc-1 in PetSet mgc failed error: pods \"mgc-1\" not found"
W1031 11:59:44.114837       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:59:44.114848       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
E1031 11:59:44.115241       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: pods \"mgc-1\" not found" logger="UnhandledError"
I1031 11:59:44.123427       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulCreate" message="create Pod mgc-1 in PetSet mgc successful"
W1031 11:59:44.130734       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:59:44.130745       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:59:44.138088       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:59:44.138100       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:59:44.155749       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:59:44.155759       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:59:44.164002       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:59:44.164010       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:59:44.185082       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:59:44.185097       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 11:59:59.550382       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 11:59:59.550399       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 12:00:03.557523       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 12:00:03.557533       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
I1031 12:00:18.770777       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 12:00:18.778522       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-2 in PetSet mgc successful"
W1031 12:00:18.793361       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 12:00:18.793372       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
E1031 12:00:18.793772       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-2\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 12:00:18.796466       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 12:00:18.797931       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-2 in PetSet mgc successful"
E1031 12:00:18.886519       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-2\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 12:00:18.890247       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 12:00:18.891522       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-2 in PetSet mgc successful"
E1031 12:00:18.897526       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-2\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 12:00:18.901041       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 12:00:18.902678       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-2 in PetSet mgc successful"
E1031 12:00:18.908382       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-2\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 12:00:18.921362       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 12:00:18.923108       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-2 in PetSet mgc successful"
E1031 12:00:18.928621       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-2\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 12:00:19.011476       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 12:00:19.014536       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulDelete" message="delete Pod mgc-2 in PetSet mgc successful"
E1031 12:00:19.020953       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: object is being deleted: pods \"mgc-2\" already exists, the server was not able to generate a unique name for the object" logger="UnhandledError"
I1031 12:00:19.185527       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="RecreatingTerminatedPod" message="PetSet demo/mgc is recreating terminated Pod mgc-2"
I1031 12:00:19.190904       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Warning" reason="FailedDelete" message="delete Pod mgc-2 in PetSet mgc failed error: pods \"mgc-2\" not found"
W1031 12:00:19.200032       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 12:00:19.200047       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
E1031 12:00:19.200500       1 pet_set.go:577] "Unhandled Error" err="error syncing PetSet demo/mgc, requeuing: pods \"mgc-2\" not found" logger="UnhandledError"
I1031 12:00:19.242302       1 event.go:389] "Event occurred" object="demo/mgc" fieldPath="" kind="PetSet" apiVersion="apps.k8s.appscode.com/v1" type="Normal" reason="SuccessfulCreate" message="create Pod mgc-2 in PetSet mgc successful"
W1031 12:00:19.257308       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 12:00:19.257321       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 12:00:19.269541       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 12:00:19.269552       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 12:00:19.287623       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 12:00:19.287648       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
W1031 12:00:19.294477       1 warnings.go:70] unknown field "spec.template.metadata.creationTimestamp"
W1031 12:00:19.294487       1 warnings.go:70] unknown field "spec.volumeClaimTemplates[0].metadata.creationTimestamp"
